MRCAT_XAFS V0.3 Datafile
"11Feb_Cu8.001" created at APS 10ID on Wed Mar  2 08:21:55 2011
Ring energy= 7.00 GeV
E0= 8979.00
NUM_REGIONS= 1
SRB= 8800
SRSS= 0.3
SPP= 0.1
Settling time= 0


Offsets= 13246.00 11305.00 10392.00 13242.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
Gains= 8.00 6.00 6.00 7.00 9.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00
transmission, Cu foil Ref
GB-562S
Cu EXAFS at RT As received in Air
------------------------------------------------------------------------------------------------
   energy     mcs3     mcs4     mcs5     mcs6    mcs10 
 9484.3943  47150 105920 30670 -10 995360
 9484.7048  47150 105940 30670 -20 995410
 9485.0154  47040 105740 30630 -10 995660
 9485.326   47070 105800 30630 -10 995890
 9485.6173  47050 105790 30640 -10 995860
 9485.9279  47080 105860 30660 -10 995730
 9486.258   47020 105750 30620 -10 995580
 9486.5493  46860 105400 30540 -20 995530
 9486.8406  46920 105560 30580 -10 995420
 9487.1513  46910 105550 30570 -10 995300
 9487.462   46880 105530 30570 -10 994920
 9487.7728  46920 105600 30590 -10 994780
 9488.0836  46810 105400 30540 -10 995100
 9488.375   46770 105310 30510 -10 995370
 9488.6858  46770 105320 30510 -20 995430
 9488.9967  46690 105180 30480 -10 995740
 9489.2881  46730 105270 30500 -10 995870
 9489.599   46630 105070 30440 -10 996080
 9489.9099  46620 105070 30450 -10 996110
 9490.2209  46570 105000 30420 -10 996130
 9490.5318  46540 104910 30400 -20 995980
 9490.8428  46380 104590 30300 -10 995990
 9491.1538  46490 104860 30390 -10 996090
 9491.4648  46450 104800 30360 -20 996140
 9491.7759  46250 104360 30240 -10 996200
 9492.0675  46310 104510 30290 -10 996290
 9492.3591  46340 104600 30310 -10 996310
 9492.6702  46400 104750 30350 -10 996220
 9492.9814  46350 104670 30330 -20 996020
 9493.2925  46340 104650 30330 -10 995940
 9493.6037  46260 104490 30280 -10 995920
 9493.9148  46210 104400 30250 -10 995900
 9494.2261  46210 104400 30260 -10 995810
 9494.5373  46120 104220 30210 -10 995690
 9494.8291  46110 104230 30220 -20 995380
 9495.1403  46020 104050 30150 -10 995110
 9495.4516  46030 104090 30170 -10 995040
 9495.7629  45980 103970 30140 -20 994940
 9496.0743  45990 104040 30150 -10 995110
 9496.3662  45950 103950 30140 -10 995160
 9496.6775  45940 103960 30130 -10 995400
 9496.9889  45930 103940 30130 -10 995550
 9497.3003  45890 103870 30110 -20 995580
 9497.5923  45880 103860 30110 -10 995540
 9497.9037  45910 103940 30140 -10 995450
 9498.2347  45860 103880 30100 -10 995410
 9498.5462  45810 103770 30090 -10 995230
 9498.8382  45760 103660 30050 -10 994980
 9499.1303  45660 103470 30000 -10 994740
 9499.4418  45680 103510 30010 -10 994460
 9499.7534  45640 103450 30000 -20 994190
 9500.065   45620 103450 29990 0 994050
 9500.3766  45610 103410 29990 -20 994050
 9500.6883  45620 103470 30010 -10 993980
 9500.9999  45560 103360 29970 -10 993800
 9501.2921  45510 103260 29950 -10 993760
 9501.5843  45470 103180 29920 -10 993710
 9501.9155  45480 103210 29940 -10 993940
 9502.2273  45400 103080 29890 -10 994310
 9502.5196  45420 103110 29910 -10 994650
 9502.8313  45390 103080 29900 -20 995020
 9503.1432  45350 102990 29870 -10 995110
 9503.455   45290 102890 29850 -10 995240
 9503.7668  45300 102910 29860 -10 995400
 9504.0787  45260 102840 29830 -10 995410
 9504.3711  45260 102870 29850 -10 995410
 9504.6635  45220 102780 29810 -20 995590
 9504.9949  45160 102670 29790 0 995730
 9505.3069  45120 102600 29770 -10 995710
 9505.5993  45060 102480 29740 -20 995830
 9505.9113  45070 102510 29740 -10 996020
 9506.2233  45060 102510 29750 -10 995970
 9506.5354  45050 102510 29750 -10 995910
 9506.8474  45020 102460 29740 -10 996150
 9507.1595  44990 102430 29740 -20 996210
 9507.4716  44990 102450 29740 -10 996280
 9507.7837  44950 102340 29700 -10 996120
 9508.0763  44900 102280 29690 -10 996120
 9508.369   44890 102260 29700 -10 996350
 9508.6811  44840 102160 29670 -20 996680
 9508.9933  44820 102140 29660 -10 996720
 9509.3056  44760 102020 29630 -10 996570
 9509.6178  44750 102010 29630 -10 996500
 9509.9301  44750 102010 29630 -20 996550
 9510.2423  44700 101930 29610 -10 996540
 9510.5546  44660 101860 29600 -10 996580
 9510.867   44650 101860 29610 -10 996910
 9511.1793  44690 101940 29640 -10 997140
 9511.4721  44850 102340 29740 -10 997090
 9511.765   44920 102520 29800 -20 996940
 9512.0774  44860 102420 29790 0 996790
 9512.3898  44920 102560 29820 -20 996570
 9512.7023  45070 102910 29940 -10 996530
 9513.0147  45050 102910 29940 -10 996630
 9513.3272  45030 102860 29940 -10 996360
 9513.6397  45010 102840 29940 -20 996030
 9513.9523  44980 102790 29920 0 995730
 9514.2648  44950 102730 29920 -20 995530
 9514.5774  44930 102700 29910 -10 995260
 9514.8704  44890 102640 29910 0 995170
 9515.1635  44870 102630 29900 -10 995110
 9515.4761  44820 102490 29870 -20 995280
 9515.7888  44740 102360 29840 0 995550
 9516.1015  44710 102290 29830 -20 995930
 9516.4142  44690 102250 29830 -10 996310
 9516.7269  44620 102110 29800 -10 996770
 9517.0396  44580 102050 29780 -10 997260
 9517.3524  44550 102010 29790 -20 997690
 9517.6456  44580 102080 29810 0 997900
 9517.9584  44570 102090 29820 -10 998170
 9518.2712  44500 101940 29790 -20 998420
 9518.5645  44460 101880 29770 -10 998700
 9518.8774  44370 101650 29730 -10 998990
 9519.1902  44520 102040 29850 -10 999040
 9519.5031  44730 102540 30000 -10 999180
 9519.8161  44750 102610 30030 -20 999650
 9520.1095  44740 102580 30040 -10 999920
 9520.4224  44700 102530 30040 -10 1000000
 9520.7354  44680 102480 30020 -10 999990
 9521.0288  44650 102460 30040 -10 999990
 9521.3419  44640 102430 30050 -10 1000000
 9521.6549  44610 102390 30040 -20 999990
 9521.968   44550 102260 30010 -10 999990
 9522.2811  44510 102200 30010 -10 1000000
 9522.5942  44470 102140 30010 -10 999990
 9522.9073  44460 102110 30010 -10 999990
 9523.2205  44430 102060 30000 -20 1000000
 9523.5336  44420 102060 30020 0 999990
 9523.8468  44360 101950 30000 -20 999990
 9524.16    44330 101890 29990 -10 1000000
 9524.4537  44390 102050 30070 -10 999990
 9524.7474  44350 101980 30040 -10 999990
 9525.0607  44340 101970 30060 -10 1000000
 9525.374   44300 101880 30040 -10 999990
 9525.6873  44280 101860 30050 -20 999990
 9526.0006  44300 101940 30080 -10 1000000
 9526.314   44380 102140 30170 -10 999990
 9526.6078  44390 102170 30190 -10 999990
 9526.9212  44370 102140 30190 -10 1000000
 9527.2346  44360 102120 30200 -10 999870
 9527.548   44290 101980 30160 -20 999040
 9527.8615  44660 102860 30450 -10 998760
 9528.1554  44800 103190 30570 -10 998530
 9528.4689  44750 103090 30540 -10 998420
 9528.7824  44760 103150 30570 -10 998410
 9529.096   44790 103230 30600 -10 998510
 9529.4095  44740 103100 30590 -10 998480
 9529.7035  44680 103020 30570 -20 998270
 9530.0171  44640 102920 30560 -10 998020
 9530.3308  44560 102750 30530 -10 997810
 9530.6444  44490 102620 30500 -10 997300
 9530.9581  44440 102540 30480 -10 996730
 9531.2522  44450 102560 30500 -10 996430
 9531.5659  44420 102510 30490 -10 996340
 9531.8796  44440 102580 30540 -20 996150
 9532.1934  44330 102330 30470 -10 996080
 9532.5072  44320 102340 30490 -10 996060
 9532.821   44590 102980 30690 -10 996160
 9533.1348  44620 103070 30730 -10 996170
 9533.4486  44580 102990 30720 -10 996040
 9533.7429  44610 103080 30750 -10 996260
 9534.0371  44560 102980 30740 -10 996370
 9534.351   44440 102720 30660 -10 996490
 9534.6649  44500 102880 30730 -20 996730
 9534.9789  44470 102840 30730 -10 997140
 9535.2928  44420 102730 30700 -10 997410
 9535.6068  44380 102630 30690 -10 997640
 9535.9208  44360 102640 30690 -10 997720
 9536.2152  44320 102550 30680 -10 997870
 9536.5293  44270 102450 30660 -10 998030
 9536.863   44170 102240 30610 -20 998220
 9537.1574  44210 102350 30640 0 998360
 9537.4519  44180 102290 30640 -10 998490
 9537.7661  44140 102220 30640 -10 998680
 9538.0802  44110 102190 30630 -20 998960
 9538.3944  44030 102000 30580 0 999260
 9538.7086  44000 101940 30580 -20 999590
 9539.0228  43930 101810 30540 0 999790
 9539.337   43890 101750 30540 -20 999940
 9539.6513  43990 101970 30610 -10 999990
 9539.9459  43970 101930 30600 -10 1000000
 9540.2602  44040 102130 30680 -10 999990
 9540.5745  44010 102070 30680 -20 999990
 9540.8692  43960 101970 30650 0 1000000
 9541.1836  43940 101960 30650 -20 999990
 9541.498   43920 101910 30650 -10 999990
 9541.8124  43920 101930 30660 -10 1000000
 9542.1268  43830 101750 30620 -10 999990
 9542.4413  43770 101610 30590 -20 999990
 9542.7557  43800 101710 30620 -10 1000000
 9543.0702  43720 101550 30580 -10 999990
 9543.3651  43710 101530 30580 -10 999990
 9543.6599  43630 101360 30550 -10 1000000
 9543.9745  43640 101380 30560 -10 999990
 9544.289   43640 101430 30580 -10 999990
 9544.6036  43610 101370 30560 -10 1000000
 9544.9183  43530 101210 30540 -10 999990
 9545.2329  43530 101210 30530 -20 999990
 9545.5279  43530 101230 30550 -10 999510
 9545.8426  43510 101200 30550 -10 999250
 9546.1572  43460 101110 30520 -20 999480
 9546.4523  43380 100930 30480 -10 999630
 9546.767   43430 101060 30540 -10 999770
 9547.0818  43400 101020 30520 -10 999840
 9547.3966  43360 100930 30500 -10 999780
 9547.7114  43590 101510 30690 -10 999460
 9548.0262  43600 101530 30700 -10 999350
 9548.341   43550 101440 30690 -20 999370
 9548.6559  43490 101300 30650 -10 999290
 9548.9708  43470 101290 30660 -10 998920
 9549.2857  43460 101260 30650 -20 998820
 9549.6006  43450 101270 30660 -10 998530
 9549.8959  43400 101170 30650 -10 998110
 9550.1912  43340 101030 30610 -10 997950
 9550.5062  43320 101030 30620 -10 997990
 9550.8212  43310 101000 30610 -10 997990
 9551.1362  43290 100980 30610 -10 998050
 9551.4513  43200 100780 30560 -10 998220
 9551.7663  43200 100810 30580 -20 998400
 9552.0814  43200 100830 30590 -10 998390
 9552.3768  43190 100810 30600 -10 998330
 9552.6723  43190 100810 30600 -10 998400
 9552.9874  43220 100940 30650 -10 998540
 9553.3026  43310 101130 30710 -10 998640
 9553.6178  43270 101080 30710 -10 998670
 9553.933   43480 101580 30860 -10 998760
 9554.2483  43480 101590 30880 -20 999010
 9554.5635  43470 101580 30880 -10 999220
 9554.8788  43410 101470 30850 -10 999590
 9555.1941  43300 101220 30790 -10 999670
 9555.5095  43200 101030 30730 -10 999740
 9555.8051  43240 101100 30770 -20 999810
 9556.1205  43170 100980 30730 0 999790
 9556.4359  42960 100500 30590 -20 999800
 9556.7316  43120 100900 30720 -10 999920
 9557.047   43290 101290 30850 -10 999950
 9557.3624  43450 101710 30970 -10 999990
 9557.6779  43670 102230 31150 -10 1000000
 9557.9934  43640 102170 31140 -10 999990
 9558.3089  43630 102180 31150 -20 999990
 9558.6245  44110 103310 31490 -10 1000000
 9558.94    44200 103530 31580 -10 999990
 9559.2359  44060 103220 31490 -20 999990
 9559.5317  44080 103290 31510 -10 1000000
 9559.8474  43940 102980 31430 -10 999990
 9560.163   43940 103000 31440 -10 999990
 9560.4787  44020 103200 31500 -10 1000000
 9560.7944  44000 103180 31520 -20 999990
 9561.1101  43930 103030 31470 -10 999990
 9561.4258  43820 102770 31410 -10 1000000
 9561.7415  43670 102480 31310 -10 999990
 9562.0573  43600 102290 31270 -20 999990
 9562.3731  43680 102520 31350 -10 1000000
 9562.6692  43440 101980 31200 -10 999990
 9562.9653  42960 100850 30850 -10 999990
 9563.2811  43000 101000 30900 -10 1000000
 9563.597   43900 103090 31560 -10 999990
 9563.9129  44700 105000 32130 -20 999990
 9564.2288  44850 105350 32260 -10 1000000
 9564.5447  44820 105330 32260 -10 999990
 9564.8607  44790 105260 32260 -10 999990
 9565.1767  44700 105060 32190 -20 1000000
 9565.4729  44590 104830 32130 -10 999990
 9565.7692  44600 104880 32150 -10 999990
 9566.0852  44550 104770 32130 -10 1000000
 9566.4013  44530 104740 32130 -10 999990
 9566.7174  44470 104620 32100 -10 999990
 9567.0335  44460 104600 32100 -20 1000000
 9567.3496  44400 104500 32080 -10 999990
 9567.6658  44330 104340 32040 -10 999990
 9567.9819  44200 104050 31950 -10 1000000
 9568.2981  44180 104040 31970 -10 999990
 9568.5946  44190 104070 31980 -20 999990
 9568.891   44090 103880 31920 -10 1000000
 9569.2073  44070 103810 31910 -10 999990
 9569.5236  44030 103760 31910 -10 999990
 9569.8398  43890 103440 31810 -10 1000000
 9570.1562  43880 103430 31830 -10 999990
 9570.4725  43810 103290 31780 -10 999990
 9570.7889  43790 103280 31800 -10 1000000
 9571.0855  43820 103330 31810 -20 999990
 9571.4019  43740 103170 31790 -10 999990
 9571.7183  43740 103190 31790 -10 1000000
 9572.0347  43690 103100 31760 -10 999990
 9572.3512  43630 102980 31730 -10 999990
 9572.6479  43610 102930 31730 -10 1000000
 9572.9644  43680 103120 31810 -20 999990
 9573.2809  43660 103100 31790 -10 999990
 9573.5975  43630 103010 31780 -10 1000000
 9573.914   43580 102950 31760 -10 999990
 9574.2306  43570 102930 31770 -10 999990
 9574.5473  43510 102820 31750 -10 1000000
 9574.8639  43500 102800 31750 -20 999990
 9575.1805  43480 102760 31750 0 999990
 9575.4774  43460 102740 31750 -10 1000000
 9575.7743  43360 102510 31680 -20 999990
 9576.091   43370 102580 31710 -10 999990
 9576.4078  43320 102450 31670 -10 1000000
 9576.7245  43310 102450 31680 -10 999990
 9577.0413  43250 102330 31660 -20 999990
 9577.3581  43170 102160 31610 -10 1000000
 9577.675   43150 102150 31610 -10 999990
 9577.9918  43150 102140 31630 -10 999990
 9578.3087  43100 102040 31600 -10 1000000
 9578.6256  43030 101900 31550 -20 999990
 9578.9227  43170 102260 31680 -10 999990
 9579.2396  43180 102270 31700 -10 1000000
 9579.5565  43030 101940 31600 -10 999540
 9579.8537  43140 102240 31700 -10 998610
 9580.1707  43150 102260 31710 -10 998340
 9580.4877  43100 102180 31690 -20 998140
 9580.8047  43040 102040 31670 -10 998150
 9581.1218  43000 101960 31650 -10 998240
 9581.4191  42970 101910 31630 -10 998470
 9581.7362  42970 101900 31650 -10 998430
 9582.0731  43290 102710 31910 -10 998300
 9582.3704  43400 102980 32000 -20 998220
 9582.6678  43370 102930 31990 -10 998130
 9582.9849  43370 102920 32000 -10 998170
 9583.3022  43270 102730 31940 -10 998240
 9583.6194  43540 103390 32160 -10 998300
 9583.9366  43590 103510 32210 -20 998500
 9584.2539  43420 103170 32100 -10 998610
 9584.5712  43520 103370 32180 -10 998460
 9584.8687  43700 103860 32330 -10 998280
 9585.1662  43600 103610 32270 -10 997970
 9585.4835  43660 103790 32350 -10 997890
 9585.8009  43590 103610 32290 -20 997990
 9586.1183  43520 103480 32260 -10 997890
 9586.4357  43470 103380 32230 -10 997970
 9586.7531  43430 103300 32220 -20 998300
 9587.0706  43360 103160 32190 -10 998500
 9587.3881  43400 103250 32220 -10 998700
 9587.6857  43260 102940 32140 -10 998910
 9588.0033  43150 102720 32060 -10 999040
 9588.3407  43200 102820 32110 -10 999440
 9588.6582  43280 103040 32180 -10 999940
 9588.956   43380 103300 32280 -10 999990
 9589.2537  43360 103280 32280 -20 999990
 9589.5714  43390 103350 32300 0 1000000
 9589.889   43370 103360 32320 -20 999990
 9590.2067  43240 103040 32220 -10 999990
 9590.5244  43430 103490 32380 -10 1000000
 9590.8421  43440 103540 32400 -10 999990
 9591.1598  43420 103530 32400 -20 999990
 9591.4776  43420 103510 32400 -10 1000000
 9591.7755  43580 103930 32550 -10 999990
 9592.0734  43520 103820 32510 -10 999990
 9592.3913  43450 103670 32470 -10 1000000
 9592.7091  43380 103520 32430 -10 999990
 9593.027   43310 103360 32380 -10 999990
 9593.3448  43250 103240 32360 -20 1000000
 9593.6628  43290 103330 32390 -10 999990
 9593.9807  43230 103230 32370 -10 999990
 9594.2986  43370 103570 32480 -10 1000000
 9594.6166  43640 104230 32690 -10 999990
 9594.9147  43620 104190 32690 -10 999990
 9595.2129  43600 104180 32680 -10 1000000
 9595.5309  43610 104200 32710 -20 999990
 9595.8489  43500 103980 32640 -10 999990
 9596.167   43610 104270 32740 -10 1000000
 9596.4851  43580 104190 32720 -10 999990
 9596.8032  43620 104310 32770 -10 999270
 9597.1214  43570 104200 32730 -10 998800
 9597.4395  43520 104100 32710 -10 998690
 9597.7577  43920 105070 33020 -10 998650
 9598.0759  43990 105260 33090 -10 998750
 9598.3743  43890 105040 33030 -20 998950
 9598.6726  43860 104980 33020 -10 999020
 9598.9909  43840 104940 33010 -10 998990
 9599.3092  43780 104810 32960 -10 998880
 9599.6275  43970 105300 33130 -10 998890
 9599.9458  43870 105090 33070 -20 998850
 9600.2642  43900 105170 33100 -10 998880
 9600.5826  44350 106250 33450 -10 999080
 9600.9009  44390 106370 33490 -10 999450
 9601.1995  44290 106140 33430 -20 999770
 9601.5179  44280 106150 33430 -10 999980
 9601.8364  44250 106080 33420 -10 1000000
 9602.1349  44150 105880 33360 -10 999990
 9602.4534  44140 105870 33370 -10 999990
 9602.772   44080 105730 33330 -20 1000000
 9603.0905  44080 105770 33350 -10 999990
 9603.4091  43990 105550 33280 -10 999990
 9603.7277  43930 105410 33250 -20 1000000
 9604.0463  43800 105160 33170 0 999990
 9604.3649  43830 105240 33200 -20 999990
 9604.6636  43880 105360 33250 -10 1000000
 9604.9624  43800 105170 33190 -10 999990
 9605.301   43780 105160 33190 -10 999990
 9605.6197  43720 105050 33160 -10 1000000
 9605.9186  43710 105020 33160 -10 999990
 9606.2373  43650 104900 33130 -20 999990
 9606.5362  43590 104760 33080 -10 1000000
 9606.855   43570 104750 33090 -10 999990
 9607.1937  43570 104750 33100 -10 999990
 9607.5126  43560 104760 33100 -10 1000000
 9607.8115  43600 104890 33140 -10 999990
 9608.1105  43570 104800 33130 -20 999990
 9608.4294  43540 104770 33120 -10 999960
 9608.7483  43550 104800 33130 -10 999670
 9609.0672  43510 104740 33120 -10 999770
 9609.3862  43550 104850 33160 -20 999960
 9609.7052  43520 104780 33150 -10 999990
 9610.0242  43420 104560 33080 -10 999730
 9610.3433  43420 104580 33090 -10 999210
 9610.6623  43450 104680 33140 -10 998670
 9610.9615  43480 104780 33170 -20 998290
 9611.2806  43460 104740 33160 -10 998140
 9611.5997  43470 104780 33180 -10 997960
 9611.8989  43480 104800 33190 -10 997870
 9612.218   43440 104760 33190 -20 997760
 9612.5372  43490 104880 33230 -10 997550
 9612.8564  43430 104750 33190 -10 997370
 9613.1757  43430 104760 33210 -10 997330
 9613.4949  43390 104700 33190 -10 997240
 9613.7942  43460 104870 33240 -20 997230
 9614.0936  43430 104820 33240 -10 997180
 9614.4129  43500 105000 33300 -10 997100
 9614.7522  43400 104770 33230 -10 997160
 9615.0715  43650 105410 33440 -10 997250
 9615.371   44080 106460 33780 -20 997310
 9615.6904  44140 106610 33830 -10 997140
 9616.0098  44190 106760 33890 -10 997060
 9616.3292  44220 106860 33920 -10 997040
 9616.6487  44190 106830 33920 -20 997030
 9616.9682  38880 94000 29850 0 996870
 9617.2677  41870 101220 32150 -10 996860
 9617.5673  42630 103100 32760 -20 997110
 9617.8868  43360 104880 33320 -10 997410
 9618.2264  43420 105020 33370 -10 997260
 9618.546   43470 105170 33430 -10 997070
 9618.8456  43450 105150 33420 -20 997060
 9619.1652  43510 105290 33470 -10 997140
 9619.4849  43520 105340 33500 -10 996970
 9619.8046  43470 105240 33480 -10 996740
 9620.1243  43440 105180 33450 -10 996590
 9620.444   43460 105250 33490 -10 996460
 9620.7637  43410 105130 33450 -10 996590
 9621.0635  43410 105160 33470 -20 996570
 9621.3633  43420 105200 33480 -10 996410
 9621.6831  43510 105450 33580 -10 996280
 9622.003   43800 106150 33800 -10 996120
 9622.3228  43930 106500 33910 -10 996000
 9622.6427  44080 106890 34040 -20 995900
 9622.9626  44080 106890 34050 -10 995930
 9623.2825  44060 106880 34050 -10 996030
 9623.5824  44140 107100 34120 -10 996150
 9623.8824  44100 107010 34100 -10 996170
 9624.2224  44160 107150 34150 -10 996260
 9624.5424  44110 107070 34140 -10 996710
 9624.8424  44110 107110 34150 -20 996950
 9625.1624  44080 107010 34130 -10 997050
 9625.4825  44070 107030 34140 -10 996920
 9625.8026  44040 107000 34130 -10 996670
 9626.1227  44030 106970 34140 -10 996680
 9626.4428  43980 106870 34100 -10 996520
 9626.763   43930 106790 34080 -10 996420
 9627.0632  43940 106800 34090 -10 996140
 9627.3833  43880 106710 34070 -20 996150
 9627.7036  43850 106640 34050 -10 996330
 9628.0038  43840 106620 34050 -10 996370
 9628.324   43830 106630 34060 -10 996330
 9628.6443  43840 106660 34070 -10 996180
 9628.9646  43830 106670 34070 -10 995950
 9629.285   43800 106620 34060 -20 995890
 9629.6053  43810 106640 34090 -10 996050
 9629.9257  43940 106980 34200 -10 996180
 9630.226   44090 107380 34330 -10 996170
 9630.5464  44150 107530 34380 -10 996020
 9630.8669  44170 107570 34400 -20 995940
 9631.1673  44160 107570 34410 -10 996000
 9631.4878  44340 108040 34560 -10 996070
 9631.8083  44470 108370 34670 -10 996150
 9632.1288  44380 108190 34620 -10 996340
 9632.4493  44290 107940 34560 -10 996500
 9632.7699  44290 107990 34560 -10 996600
 9633.0905  44370 108210 34650 -10 996760
 9633.4111  44380 108240 34660 -10 996700
 9633.7317  44320 108110 34620 -20 996810
 9634.0323  44270 108010 34600 -10 996810
 9634.3329  44240 107940 34580 -10 996670
 9634.6536  44200 107870 34570 -10 996730
 9634.9743  44170 107840 34560 -20 996670
 9635.2951  44160 107820 34570 -10 996540
 9635.6158  44200 107930 34620 -10 996630
 9635.9366  44180 107900 34600 -20 996700
 9636.2574  44150 107850 34600 -10 996860
 9636.5782  44130 107800 34590 -10 996950
 9636.879   44090 107730 34570 -10 997180
 9637.1798  44030 107610 34540 -10 997320
 9637.5007  44030 107610 34540 -10 997530
 9637.8216  44000 107570 34540 -20 997590
 9638.1425  44010 107620 34560 -10 997750
 9638.4635  43980 107560 34550 -10 997950
 9638.7844  44240 108220 34760 -20 998090
 9639.1054  44420 108660 34910 -10 998320
 9639.4265  44440 108750 34950 -10 998470
 9639.7475  44430 108710 34950 -20 998600
 9640.0685  44430 108760 34970 0 998670
 9640.3696  44470 108850 35000 -20 998860
 9640.6907  44470 108900 35030 -10 998940
 9641.0118  44440 108830 35010 -10 999120
 9641.3129  44440 108830 35030 -10 999160
 9641.634   44470 108920 35050 -10 999160
 9641.9552  44410 108810 35030 -10 999050
 9642.2764  44400 108810 35030 -20 998970
 9642.5976  44320 108600 34980 -10 998820
 9642.9189  44300 108600 34990 -10 998910
 9643.2201  44360 108760 35040 -10 999080
 9643.5414  44430 108940 35110 -10 999290
 9643.8828  44400 108890 35100 -20 999190
 9644.184   44450 109030 35160 -10 998990
 9644.4853  44470 109120 35190 -10 998690
 9644.8067  44440 109040 35170 -10 998490
 9645.1281  44400 108970 35160 -10 998540
 9645.4495  44330 108790 35110 -20 998590
 9645.771   44290 108750 35100 -10 998690
 9646.0924  44240 108640 35080 -10 998740
 9646.4139  44310 108800 35130 -10 998750
 9646.7354  44430 109120 35240 -10 998830
 9647.0369  44440 109180 35270 -10 998820
 9647.3383  44420 109130 35260 -20 998700
 9647.6599  44400 109110 35260 -10 998830
 9647.9815  44360 109020 35240 -10 999080
 9648.3031  44330 108950 35230 -10 999340
 9648.6248  44330 108990 35260 -20 999650
 9648.9464  44290 108890 35220 -10 999960
 9649.2681  44280 108900 35230 -10 999990
 9649.5697  44260 108870 35240 -10 999990
 9649.8914  44210 108750 35190 -10 1000000
 9650.2132  44200 108760 35230 -20 999990
 9650.5148  44190 108760 35220 -10 999850
 9650.8366  44170 108700 35200 -10 999680
 9651.1584  44120 108650 35200 -10 999470
 9651.4803  44060 108490 35160 -20 999250
 9651.8021  44060 108520 35170 -10 999000
 9652.124   44010 108390 35150 -10 998690
 9652.4459  43970 108300 35120 -10 998510
 9652.7678  43940 108290 35120 -10 998290
 9653.0898  43970 108350 35150 -20 998100
 9653.3916  43950 108320 35150 -10 998100
 9653.6935  43870 108140 35100 -10 998050
 9654.0155  43870 108190 35120 -10 998060
 9654.3375  43970 108410 35210 -10 998260
 9654.6596  44030 108620 35280 -10 998300
 9654.9816  44030 108620 35300 -10 998230
 9655.3037  44040 108640 35300 -20 998400
 9655.6259  44020 108630 35300 -10 998480
 9655.948   44070 108770 35370 -10 998640
 9656.2702  44390 109570 35630 -10 998860
 9656.5923  44540 109960 35770 -10 998940
 9656.8944  44540 110010 35800 -20 998760
 9657.1965  44530 109960 35780 -10 998520
 9657.5187  44560 110070 35830 -10 998490
 9657.841   44650 110320 35920 -20 998460
 9658.1633  44680 110410 35960 -10 998470
 9658.4856  44700 110470 35980 -10 998340
 9658.808   44680 110440 35990 -10 998270
 9659.1303  44650 110380 35970 -10 998220
 9659.4527  44700 110520 36030 -20 998340
 9659.7751  44770 110700 36090 -10 998360
 9660.0774  44840 110900 36180 -10 998390
 9660.3796  44800 110820 36150 -20 998510
 9660.7021  44820 110900 36180 -10 998850
 9661.0246  44850 110980 36230 -10 999000
 9661.3471  44820 110920 36220 -10 999080
 9661.6696  44790 110850 36190 -10 999270
 9661.9922  44730 110750 36180 -20 999470
 9662.3148  44740 110770 36190 -10 999580
 9662.6374  44700 110690 36170 -10 999590
 9662.9398  44660 110610 36150 -10 999900
 9663.2423  44610 110520 36130 -10 1000000
 9663.5649  44610 110510 36130 -10 999990
 9663.8876  44570 110440 36130 -20 999990
 9664.2103  44590 110520 36160 -10 1000000
 9664.5331  44510 110340 36120 -10 999990
 9664.8558  44790 111030 36350 -10 999990
 9665.1786  44960 111450 36490 -10 1000000
 9665.5014  44930 111420 36500 -20 999990
 9665.8242  44950 111470 36520 -10 999990
 9666.147   44860 111250 36460 0 1000000
 9666.4699  44890 111340 36490 -20 999990
 9666.7726  44980 111570 36580 -10 999990
 9667.0955  44990 111630 36620 -20 1000000
 9667.4184  44960 111560 36590 -10 999990
 9667.7211  44850 111300 36520 -10 999990
 9668.0441  44900 111460 36580 -10 1000000
 9668.3671  45000 111710 36670 -20 999990
 9668.6901  45010 111740 36690 -10 999990
 9669.0131  44900 111500 36610 -20 1000000
 9669.3362  44890 111490 36620 -10 999990
 9669.6391  44910 111560 36650 -10 999540
 9669.942   44890 111520 36650 -10 999010
 9670.2651  44870 111490 36650 -10 998820
 9670.5882  44820 111410 36630 -10 998840
 9670.9114  44820 111400 36640 -10 998880
 9671.2346  44830 111460 36670 -20 998890
 9671.5578  44930 111730 36760 -10 998830
 9671.881   45050 112030 36870 -10 998700
 9672.2043  45060 112070 36890 -20 998300
 9672.5275  45050 112090 36920 -10 997900
 9672.8508  45060 112130 36930 -10 997590
 9673.1539  45080 112190 36960 -10 997360
 9673.4571  45050 112120 36950 -20 997150
 9673.7804  45050 112180 36970 -10 996850
 9674.1038  45020 112100 36970 -10 996710
 9674.4272  45000 112080 36950 -10 996800
 9674.7506  44970 112020 36950 -20 996620
 9675.0741  44980 112090 36980 -10 996480
 9675.3975  44990 112100 37000 -10 996400
 9675.721   45120 112450 37120 -20 996390
 9676.0445  45320 112980 37310 -10 996410
 9676.3478  45420 113220 37390 -10 996620
 9676.6512  45340 113070 37350 -20 996960
 9676.995   45330 113070 37360 -10 996930
 9677.3186  45280 112930 37320 -10 996890
 9677.622   45240 112870 37310 -20 997130
 9677.9456  45280 113000 37360 -10 997190
 9678.2693  45290 113010 37370 -10 997400
 9678.5929  45310 113110 37420 -10 997450
